Time,Gaze_Target_X,Gaze_Target_Y
20.044638,-999.000000,-999.000000
20.066428,-999.000000,-999.000000
20.091140,-999.000000,-999.000000
20.104834,-999.000000,-999.000000
20.133879,-999.000000,-999.000000
20.153880,-999.000000,-999.000000
20.162726,-999.000000,-999.000000
20.194122,-999.000000,-999.000000
20.214325,-999.000000,-999.000000
20.232341,-999.000000,-999.000000
20.253892,-999.000000,-999.000000
20.264912,-999.000000,-999.000000
20.284385,-999.000000,-999.000000
20.314644,-999.000000,-999.000000
20.324485,-999.000000,-999.000000
20.351738,-999.000000,-999.000000
20.372651,-999.000000,-999.000000
20.395036,-999.000000,-999.000000
20.414329,-999.000000,-999.000000
20.432231,-999.000000,-999.000000
20.452187,-999.000000,-999.000000
20.475229,-999.000000,-999.000000
20.494030,-999.000000,-999.000000
20.504297,-999.000000,-999.000000
20.526174,-999.000000,-999.000000
20.554748,-999.000000,-999.000000
20.564658,-999.000000,-999.000000
20.594110,-999.000000,-999.000000
20.604431,-999.000000,-999.000000
20.633454,-999.000000,-999.000000
20.644483,-999.000000,-999.000000
20.672340,-999.000000,-999.000000
20.691683,-999.000000,-999.000000
20.705349,-999.000000,-999.000000
20.732535,-999.000000,-999.000000
20.745554,-999.000000,-999.000000
20.765268,-999.000000,-999.000000
20.785678,-999.000000,-999.000000
20.804223,-999.000000,-999.000000
20.831796,-999.000000,-999.000000
20.851785,-999.000000,-999.000000
20.871787,-999.000000,-999.000000
20.895588,-999.000000,-999.000000
20.914780,-999.000000,-999.000000
20.934138,-999.000000,-999.000000
20.944077,-999.000000,-999.000000
20.972333,-999.000000,-999.000000
20.987072,-999.000000,-999.000000
21.011828,-999.000000,-999.000000
21.025318,-999.000000,-999.000000
21.043755,-999.000000,-999.000000
21.071789,-999.000000,-999.000000
21.094564,-999.000000,-999.000000
21.105642,-999.000000,-999.000000
21.125672,-999.000000,-999.000000
21.154465,-999.000000,-999.000000
21.163112,-999.000000,-999.000000
21.192624,-999.000000,-999.000000
21.205834,-999.000000,-999.000000
21.223477,-999.000000,-999.000000
21.251559,-999.000000,-999.000000
21.271889,-999.000000,-999.000000
21.285621,-999.000000,-999.000000
21.314376,-999.000000,-999.000000
21.324194,-999.000000,-999.000000
21.346770,-999.000000,-999.000000
21.372421,-999.000000,-999.000000
21.385320,-999.000000,-999.000000
21.404985,-999.000000,-999.000000
21.424537,-999.000000,-999.000000
21.452940,-999.000000,-999.000000
21.471433,-999.000000,-999.000000
21.491340,-999.000000,-999.000000
21.506128,-999.000000,-999.000000
21.524219,-999.000000,-999.000000
21.551736,-999.000000,-999.000000
21.565060,-999.000000,-999.000000
21.584552,-999.000000,-999.000000
21.603462,-999.000000,-999.000000
21.625643,-999.000000,-999.000000
21.644318,-999.000000,-999.000000
21.671567,-999.000000,-999.000000
21.693607,-999.000000,-999.000000
21.712506,-999.000000,-999.000000
21.725317,-999.000000,-999.000000
21.753924,-999.000000,-999.000000
21.772580,-999.000000,-999.000000
21.785720,-999.000000,-999.000000
21.804349,-999.000000,-999.000000
21.835071,-999.000000,-999.000000
21.844515,-999.000000,-999.000000
21.872739,-999.000000,-999.000000
21.891496,-999.000000,-999.000000
21.904744,-999.000000,-999.000000
21.922438,-999.000000,-999.000000
21.952145,-999.000000,-999.000000
21.972946,-999.000000,-999.000000
21.986333,-999.000000,-999.000000
22.004322,-999.000000,-999.000000
22.035356,-999.000000,-999.000000
22.054618,-999.000000,-999.000000
22.064012,-999.000000,-999.000000
22.086383,-999.000000,-999.000000
22.105306,-999.000000,-999.000000
22.124960,-999.000000,-999.000000
22.154050,-999.000000,-999.000000
22.172551,-999.000000,-999.000000
22.195030,-999.000000,-999.000000
22.205458,-999.000000,-999.000000
22.235460,-999.000000,-999.000000
22.246503,-999.000000,-999.000000
22.266293,-999.000000,-999.000000
22.293857,-999.000000,-999.000000
22.315869,-999.000000,-999.000000
22.333441,-999.000000,-999.000000
22.353178,-999.000000,-999.000000
22.374880,-999.000000,-999.000000
22.394241,-999.000000,-999.000000
22.404261,-999.000000,-999.000000
22.435122,-999.000000,-999.000000
22.453706,-999.000000,-999.000000
22.472458,-999.000000,-999.000000
22.495452,-999.000000,-999.000000
22.505018,-999.000000,-999.000000
22.535060,-999.000000,-999.000000
22.545031,-999.000000,-999.000000
22.573740,-999.000000,-999.000000
22.593111,-999.000000,-999.000000
22.614408,-999.000000,-999.000000
22.634111,-999.000000,-999.000000
22.644024,-999.000000,-999.000000
22.675682,-999.000000,-999.000000
22.685542,-999.000000,-999.000000
22.704078,-999.000000,-999.000000
22.731606,-999.000000,-999.000000
22.745995,-999.000000,-999.000000
22.772661,-999.000000,-999.000000
22.785448,-999.000000,-999.000000
22.806122,-999.000000,-999.000000
22.824213,-999.000000,-999.000000
22.854281,-999.000000,-999.000000
22.864563,-999.000000,-999.000000
22.884957,-999.000000,-999.000000
22.911419,-999.000000,-999.000000
22.924733,-999.000000,-999.000000
22.951346,-999.000000,-999.000000
22.966819,-999.000000,-999.000000
22.994662,-999.000000,-999.000000
23.011741,-999.000000,-999.000000
23.025515,-999.000000,-999.000000
23.043781,-999.000000,-999.000000
23.073957,-999.000000,-999.000000
23.092917,-999.000000,-999.000000
23.114943,-999.000000,-999.000000
23.125932,-999.000000,-999.000000
23.144628,-999.000000,-999.000000
23.164313,-999.000000,-999.000000
23.193180,-999.000000,-999.000000
23.215060,-999.000000,-999.000000
23.224456,-999.000000,-999.000000
23.243918,-999.000000,-999.000000
23.273452,-999.000000,-999.000000
23.292486,-999.000000,-999.000000
23.315659,-999.000000,-999.000000
23.326746,-999.000000,-999.000000
23.345266,-999.000000,-999.000000
23.371868,-999.000000,-999.000000
23.384865,-999.000000,-999.000000
23.412045,-999.000000,-999.000000
23.426068,-999.000000,-999.000000
23.445124,-999.000000,-999.000000
23.464683,-999.000000,-999.000000
23.493876,-999.000000,-999.000000
23.512531,-999.000000,-999.000000
23.526488,-999.000000,-999.000000
23.546482,-999.000000,-999.000000
23.564840,-999.000000,-999.000000
23.585268,-999.000000,-999.000000
23.604789,-999.000000,-999.000000
23.624221,-999.000000,-999.000000
23.652228,-999.000000,-999.000000
23.663987,-999.000000,-999.000000
23.694428,-999.000000,-999.000000
23.714020,-999.000000,-999.000000
23.724392,-999.000000,-999.000000
23.753445,-999.000000,-999.000000
23.764235,-999.000000,-999.000000
23.795034,-999.000000,-999.000000
23.805209,-999.000000,-999.000000
23.834013,-999.000000,-999.000000
23.851955,-999.000000,-999.000000
23.875028,-999.000000,-999.000000
23.893736,-999.000000,-999.000000
23.911520,-999.000000,-999.000000
23.925185,-999.000000,-999.000000
23.951666,-999.000000,-999.000000
23.975002,-999.000000,-999.000000
23.984143,-999.000000,-999.000000
24.005620,-999.000000,-999.000000
24.023903,-999.000000,-999.000000
24.054723,-999.000000,-999.000000
24.072468,-999.000000,-999.000000
24.087149,-999.000000,-999.000000
24.105291,-999.000000,-999.000000
24.123433,-999.000000,-999.000000
24.145816,-999.000000,-999.000000
24.163703,-999.000000,-999.000000
24.183073,-999.000000,-999.000000
24.213294,-999.000000,-999.000000
24.235023,-999.000000,-999.000000
24.254718,-999.000000,-999.000000
24.274475,-999.000000,-999.000000
24.291710,-999.000000,-999.000000
24.306062,-999.000000,-999.000000
24.324265,-999.000000,-999.000000
24.351733,-999.000000,-999.000000
24.365885,-999.000000,-999.000000
24.383822,-999.000000,-999.000000
24.412835,-999.000000,-999.000000
24.425982,-999.000000,-999.000000
24.443820,-999.000000,-999.000000
24.471471,-999.000000,-999.000000
24.487005,-999.000000,-999.000000
24.504454,-999.000000,-999.000000
24.531243,-999.000000,-999.000000
24.555151,-999.000000,-999.000000
24.565610,-999.000000,-999.000000
24.584708,-999.000000,-999.000000
24.613423,-999.000000,-999.000000
24.624178,-999.000000,-999.000000
24.644113,-999.000000,-999.000000
24.672203,-999.000000,-999.000000
24.686179,-999.000000,-999.000000
24.715209,-999.000000,-999.000000
24.733948,-999.000000,-999.000000
24.744545,-999.000000,-999.000000
24.765799,-999.000000,-999.000000
24.785206,-999.000000,-999.000000
24.811878,-999.000000,-999.000000
24.834159,-999.000000,-999.000000
24.851703,-999.000000,-999.000000
24.872555,-999.000000,-999.000000
24.891308,-999.000000,-999.000000
24.911096,-999.000000,-999.000000
24.927044,-999.000000,-999.000000
24.945553,-999.000000,-999.000000
24.974636,-999.000000,-999.000000
24.986366,-999.000000,-999.000000
25.004719,-999.000000,-999.000000
25.035173,-999.000000,-999.000000
25.046505,-999.000000,-999.000000
25.065781,-999.000000,-999.000000
25.084920,-999.000000,-999.000000
25.113786,-999.000000,-999.000000
25.131683,-999.000000,-999.000000
25.152132,-999.000000,-999.000000
25.171644,-999.000000,-999.000000
25.185411,-999.000000,-999.000000
25.206146,-999.000000,-999.000000
25.231390,-999.000000,-999.000000
25.244432,-999.000000,-999.000000
25.272494,-999.000000,-999.000000
25.294317,-999.000000,-999.000000
25.304357,-999.000000,-999.000000
25.331572,-999.000000,-999.000000
25.351323,-999.000000,-999.000000
25.365698,-999.000000,-999.000000
25.391712,-999.000000,-999.000000
25.405746,-999.000000,-999.000000
25.425714,-999.000000,-999.000000
25.444677,-999.000000,-999.000000
25.471784,-999.000000,-999.000000
25.484337,-999.000000,-999.000000
25.515376,-999.000000,-999.000000
25.524220,-999.000000,-999.000000
25.543484,-999.000000,-999.000000
25.574574,-999.000000,-999.000000
25.593375,-999.000000,-999.000000
25.615061,-999.000000,-999.000000
25.624935,-999.000000,-999.000000
25.651605,-999.000000,-999.000000
25.673377,-999.000000,-999.000000
25.694482,-999.000000,-999.000000
25.713213,-999.000000,-999.000000
25.725576,-999.000000,-999.000000
25.755748,-999.000000,-999.000000
25.771773,-999.000000,-999.000000
25.784117,-999.000000,-999.000000
25.812136,-999.000000,-999.000000
25.824643,-999.000000,-999.000000
25.854123,-999.000000,-999.000000
25.873025,-999.000000,-999.000000
25.893589,-999.000000,-999.000000
25.903901,-999.000000,-999.000000
25.934466,-999.000000,-999.000000
25.945665,-999.000000,-999.000000
25.963657,-999.000000,-999.000000
25.985048,-999.000000,-999.000000
26.003928,-999.000000,-999.000000
26.025229,-999.000000,-999.000000
26.052519,-999.000000,-999.000000
26.075713,-999.000000,-999.000000
26.091247,-999.000000,-999.000000
26.114142,-999.000000,-999.000000
26.135171,-999.000000,-999.000000
26.146074,-999.000000,-999.000000
26.174405,-999.000000,-999.000000
26.194467,-999.000000,-999.000000
26.213559,-999.000000,-999.000000
26.231276,-999.000000,-999.000000
26.251731,-999.000000,-999.000000
26.275039,-999.000000,-999.000000
26.283173,-999.000000,-999.000000
26.314643,-999.000000,-999.000000
26.331672,-999.000000,-999.000000
26.351316,-999.000000,-999.000000
26.366921,-999.000000,-999.000000
26.393977,-999.000000,-999.000000
26.413396,-999.000000,-999.000000
26.431392,-999.000000,-999.000000
26.445305,-999.000000,-999.000000
26.471795,-999.000000,-999.000000
26.494626,-999.000000,-999.000000
26.505822,-999.000000,-999.000000
26.532890,-999.000000,-999.000000
26.556546,-999.000000,-999.000000
26.565922,-999.000000,-999.000000
26.592362,-999.000000,-999.000000
26.614825,-999.000000,-999.000000
26.624532,-999.000000,-999.000000
26.644508,-999.000000,-999.000000
26.673927,-999.000000,-999.000000
26.691862,-999.000000,-999.000000
26.706739,-999.000000,-999.000000
26.724317,-999.000000,-999.000000
26.754999,-999.000000,-999.000000
26.766129,-999.000000,-999.000000
26.785107,-999.000000,-999.000000
26.806729,-999.000000,-999.000000
26.825768,-999.000000,-999.000000
26.854118,-999.000000,-999.000000
26.872501,-999.000000,-999.000000
26.894109,-999.000000,-999.000000
26.914531,-999.000000,-999.000000
26.932380,-999.000000,-999.000000
26.951966,-999.000000,-999.000000
26.973933,-999.000000,-999.000000
26.984950,-999.000000,-999.000000
27.011599,-999.000000,-999.000000
27.035094,-999.000000,-999.000000
27.052544,-999.000000,-999.000000
27.072881,-999.000000,-999.000000
27.091118,-999.000000,-999.000000
27.113266,-999.000000,-999.000000
27.132544,-999.000000,-999.000000
27.151834,-999.000000,-999.000000
27.164476,-999.000000,-999.000000
27.182836,-999.000000,-999.000000
27.205190,-999.000000,-999.000000
27.235509,-999.000000,-999.000000
27.245598,-999.000000,-999.000000
27.274207,-999.000000,-999.000000
27.292363,-999.000000,-999.000000
27.306215,-999.000000,-999.000000
27.332230,-999.000000,-999.000000
27.353764,-999.000000,-999.000000
27.371613,-999.000000,-999.000000
27.395013,-999.000000,-999.000000
27.404630,-999.000000,-999.000000
27.434649,-999.000000,-999.000000
27.444486,-999.000000,-999.000000
27.472501,-999.000000,-999.000000
27.485482,-999.000000,-999.000000
27.511658,-999.000000,-999.000000
27.533169,-999.000000,-999.000000
27.556177,-999.000000,-999.000000
27.565525,-999.000000,-999.000000
27.583953,-999.000000,-999.000000
27.614782,-999.000000,-999.000000
27.632235,-999.000000,-999.000000
27.645320,-999.000000,-999.000000
27.673371,-999.000000,-999.000000
27.693098,-999.000000,-999.000000
27.703440,-999.000000,-999.000000
27.734611,-999.000000,-999.000000
27.752847,-999.000000,-999.000000
27.774340,-999.000000,-999.000000
27.784343,-999.000000,-999.000000
27.811990,-999.000000,-999.000000
27.825336,-999.000000,-999.000000
27.846616,-999.000000,-999.000000
27.872394,-999.000000,-999.000000
27.886868,-999.000000,-999.000000
27.913018,-999.000000,-999.000000
27.924427,-999.000000,-999.000000
27.946547,-999.000000,-999.000000
27.971924,-999.000000,-999.000000
27.993767,-999.000000,-999.000000
28.012445,-999.000000,-999.000000
28.026731,-999.000000,-999.000000
28.046608,-999.000000,-999.000000
28.065309,-999.000000,-999.000000
28.091969,-999.000000,-999.000000
28.115644,-999.000000,-999.000000
28.126520,-999.000000,-999.000000
28.145903,-999.000000,-999.000000
28.174744,-999.000000,-999.000000
28.185012,-999.000000,-999.000000
28.214187,-999.000000,-999.000000
28.231675,-999.000000,-999.000000
28.246882,-999.000000,-999.000000
28.265835,-999.000000,-999.000000
28.293307,-999.000000,-999.000000
28.303574,-999.000000,-999.000000
28.332514,-999.000000,-999.000000
28.351638,-999.000000,-999.000000
28.371643,-999.000000,-999.000000
28.395173,-999.000000,-999.000000
28.413099,-999.000000,-999.000000
28.435397,-999.000000,-999.000000
28.454029,-999.000000,-999.000000
28.471667,-999.000000,-999.000000
28.485299,-999.000000,-999.000000
28.514300,-999.000000,-999.000000
28.533060,-999.000000,-999.000000
28.552713,-999.000000,-999.000000
28.572037,-999.000000,-999.000000
28.592138,-999.000000,-999.000000
28.605340,-999.000000,-999.000000
28.632827,-999.000000,-999.000000
28.655378,-999.000000,-999.000000
28.666656,-999.000000,-999.000000
28.686332,-999.000000,-999.000000
28.705806,-999.000000,-999.000000
28.724272,-999.000000,-999.000000
28.754966,-999.000000,-999.000000
28.772396,-999.000000,-999.000000
28.793634,-999.000000,-999.000000
28.814876,-999.000000,-999.000000
28.824787,-999.000000,-999.000000
28.852409,-999.000000,-999.000000
28.874575,-999.000000,-999.000000
28.891359,-999.000000,-999.000000
28.904066,-999.000000,-999.000000
28.925078,-999.000000,-999.000000
28.955644,-999.000000,-999.000000
28.964328,-999.000000,-999.000000
28.984530,-999.000000,-999.000000
29.005844,-999.000000,-999.000000
29.032938,-999.000000,-999.000000
29.052096,-999.000000,-999.000000
29.065180,-999.000000,-999.000000
29.085373,-999.000000,-999.000000
29.105139,-999.000000,-999.000000
29.133403,-999.000000,-999.000000
29.151702,-999.000000,-999.000000
29.174697,-999.000000,-999.000000
29.184074,-999.000000,-999.000000
29.204399,-999.000000,-999.000000
29.231241,-999.000000,-999.000000
29.253716,-999.000000,-999.000000
29.271923,-999.000000,-999.000000
29.285088,-999.000000,-999.000000
29.304289,-999.000000,-999.000000
29.324242,-999.000000,-999.000000
29.351895,-999.000000,-999.000000
29.373558,-999.000000,-999.000000
29.395228,-999.000000,-999.000000
29.405617,-999.000000,-999.000000
29.431309,-999.000000,-999.000000
29.452094,-999.000000,-999.000000
29.464766,-999.000000,-999.000000
29.492606,-999.000000,-999.000000
29.506773,-999.000000,-999.000000
29.525704,-999.000000,-999.000000
29.551626,-999.000000,-999.000000
29.572072,-999.000000,-999.000000
29.594257,-999.000000,-999.000000
29.603839,-999.000000,-999.000000
29.627114,-999.000000,-999.000000
29.646419,-999.000000,-999.000000
29.664645,-999.000000,-999.000000
29.692811,-999.000000,-999.000000
29.706129,-999.000000,-999.000000
29.733628,-999.000000,-999.000000
29.754712,-999.000000,-999.000000
29.772788,-999.000000,-999.000000
29.795840,-999.000000,-999.000000
29.805840,-999.000000,-999.000000
29.835112,-999.000000,-999.000000
29.844469,-999.000000,-999.000000
29.866264,-999.000000,-999.000000
29.884667,-999.000000,-999.000000
29.914803,-999.000000,-999.000000
29.925454,-999.000000,-999.000000
29.944392,-999.000000,-999.000000
29.974025,-999.000000,-999.000000
29.992552,-999.000000,-999.000000
30.005370,-999.000000,-999.000000
30.034033,-999.000000,-999.000000
30.055026,-999.000000,-999.000000
30.064965,-999.000000,-999.000000
30.094833,-999.000000,-999.000000
30.114606,-999.000000,-999.000000
30.136419,-999.000000,-999.000000
30.146827,-999.000000,-999.000000
30.165605,-999.000000,-999.000000
30.194646,-999.000000,-999.000000
30.213509,-999.000000,-999.000000
30.232008,-999.000000,-999.000000
30.251619,-999.000000,-999.000000
30.274323,-999.000000,-999.000000
30.293857,-999.000000,-999.000000
30.313743,-999.000000,-999.000000
30.323414,-999.000000,-999.000000
30.356653,-999.000000,-999.000000
30.374009,-999.000000,-999.000000
30.384921,-999.000000,-999.000000
30.412175,-999.000000,-999.000000
30.431330,-999.000000,-999.000000
30.454548,-999.000000,-999.000000
30.464490,-999.000000,-999.000000
30.491790,-999.000000,-999.000000
30.511737,-999.000000,-999.000000
30.533792,-999.000000,-999.000000
30.553359,-999.000000,-999.000000
30.572042,-999.000000,-999.000000
30.585358,-999.000000,-999.000000
30.605894,-999.000000,-999.000000
30.624838,-999.000000,-999.000000
30.651529,-999.000000,-999.000000
30.664343,-999.000000,-999.000000
30.685410,-999.000000,-999.000000
30.705132,-999.000000,-999.000000
30.724352,-999.000000,-999.000000
30.744957,-999.000000,-999.000000
30.774296,-999.000000,-999.000000
30.793614,-999.000000,-999.000000
30.811801,-999.000000,-999.000000
30.825550,-999.000000,-999.000000
30.843660,-999.000000,-999.000000
30.867291,-999.000000,-999.000000
30.894546,-999.000000,-999.000000
30.915114,-999.000000,-999.000000
30.925581,-999.000000,-999.000000
30.944851,-999.000000,-999.000000
30.973604,-999.000000,-999.000000
30.992119,-999.000000,-999.000000
31.014869,-999.000000,-999.000000
31.026246,-999.000000,-999.000000
31.046041,-999.000000,-999.000000
31.075095,-999.000000,-999.000000
31.084462,-999.000000,-999.000000
31.113275,-999.000000,-999.000000
31.133528,-999.000000,-999.000000
31.152149,-999.000000,-999.000000
31.171679,-999.000000,-999.000000
31.184664,-999.000000,-999.000000
31.211466,-999.000000,-999.000000
31.231492,-999.000000,-999.000000
31.246416,-999.000000,-999.000000
31.274799,-999.000000,-999.000000
31.286166,-999.000000,-999.000000
31.304987,-999.000000,-999.000000
31.335893,-999.000000,-999.000000
31.344378,-999.000000,-999.000000
31.364485,-999.000000,-999.000000
31.391957,-999.000000,-999.000000
31.413634,-999.000000,-999.000000
31.433084,-999.000000,-999.000000
31.454216,-999.000000,-999.000000
31.472914,-999.000000,-999.000000
31.495914,-999.000000,-999.000000
31.514719,-999.000000,-999.000000
31.524481,-999.000000,-999.000000
31.544671,-999.000000,-999.000000
31.571319,-999.000000,-999.000000
31.592725,-999.000000,-999.000000
31.614975,-999.000000,-999.000000
31.624542,-999.000000,-999.000000
31.656664,-999.000000,-999.000000
31.671572,-999.000000,-999.000000
31.693856,-999.000000,-999.000000
31.716202,-999.000000,-999.000000
31.726049,-999.000000,-999.000000
31.756628,-999.000000,-999.000000
31.775989,-999.000000,-999.000000
31.784667,-999.000000,-999.000000
31.811650,-999.000000,-999.000000
31.826628,-999.000000,-999.000000
31.845791,-999.000000,-999.000000
31.873716,-999.000000,-999.000000
31.893681,-999.000000,-999.000000
31.913944,-999.000000,-999.000000
31.931808,-999.000000,-999.000000
31.952413,-999.000000,-999.000000
31.973158,-999.000000,-999.000000
31.986619,-999.000000,-999.000000
32.006359,-999.000000,-999.000000
32.033397,-999.000000,-999.000000
32.052162,-999.000000,-999.000000
32.072499,-999.000000,-999.000000
32.085580,-999.000000,-999.000000
32.113821,-999.000000,-999.000000
32.124736,-999.000000,-999.000000
32.151559,-999.000000,-999.000000
32.166036,-999.000000,-999.000000
32.186577,-999.000000,-999.000000
32.205833,-999.000000,-999.000000
32.224917,-999.000000,-999.000000
32.251620,-999.000000,-999.000000
32.265123,-999.000000,-999.000000
32.283868,-999.000000,-999.000000
32.313592,-999.000000,-999.000000
32.334117,-999.000000,-999.000000
32.344681,-999.000000,-999.000000
32.373875,-999.000000,-999.000000
32.393544,-999.000000,-999.000000
32.415159,-999.000000,-999.000000
32.424986,-999.000000,-999.000000
32.456066,-999.000000,-999.000000
32.465209,-999.000000,-999.000000
32.492236,-999.000000,-999.000000
32.512090,-999.000000,-999.000000
32.532434,-999.000000,-999.000000
32.546740,-999.000000,-999.000000
32.571173,-999.000000,-999.000000
32.592045,-999.000000,-999.000000
32.605681,-999.000000,-999.000000
32.624307,-999.000000,-999.000000
32.652527,-999.000000,-999.000000
32.671585,-999.000000,-999.000000
32.692210,-999.000000,-999.000000
32.706126,-999.000000,-999.000000
32.725439,-999.000000,-999.000000
32.744700,-999.000000,-999.000000
32.773140,-999.000000,-999.000000
32.792028,-999.000000,-999.000000
32.804790,-999.000000,-999.000000
32.834489,-999.000000,-999.000000
32.854745,-999.000000,-999.000000
32.872706,-999.000000,-999.000000
32.894933,-999.000000,-999.000000
32.905331,-999.000000,-999.000000
32.934543,-999.000000,-999.000000
32.955213,-999.000000,-999.000000
32.965089,-999.000000,-999.000000
32.993580,-999.000000,-999.000000
33.011737,-999.000000,-999.000000
33.033560,-999.000000,-999.000000
33.051644,-999.000000,-999.000000
33.075230,-999.000000,-999.000000
33.085868,-999.000000,-999.000000
33.113401,-999.000000,-999.000000
33.134165,-999.000000,-999.000000
33.154773,-999.000000,-999.000000
33.172190,-999.000000,-999.000000
33.185197,-999.000000,-999.000000
33.204694,-999.000000,-999.000000
33.233218,-999.000000,-999.000000
33.251219,-999.000000,-999.000000
33.274682,-999.000000,-999.000000
33.285688,-999.000000,-999.000000
33.312753,-999.000000,-999.000000
33.331940,-999.000000,-999.000000
33.351710,-999.000000,-999.000000
33.364293,-999.000000,-999.000000
33.386085,-999.000000,-999.000000
33.405695,-999.000000,-999.000000
33.433421,-999.000000,-999.000000
33.453681,-999.000000,-999.000000
33.473153,-999.000000,-999.000000
33.491440,-999.000000,-999.000000
33.505826,-999.000000,-999.000000
33.525201,-999.000000,-999.000000
33.552374,-999.000000,-999.000000
33.565733,-999.000000,-999.000000
33.594231,-999.000000,-999.000000
33.612956,-999.000000,-999.000000
33.631204,-999.000000,-999.000000
33.646535,-999.000000,-999.000000
33.675289,-999.000000,-999.000000
33.692503,-999.000000,-999.000000
33.712433,-999.000000,-999.000000
33.731640,-999.000000,-999.000000
33.744879,-999.000000,-999.000000
33.764628,-999.000000,-999.000000
33.795423,-999.000000,-999.000000
33.812004,-999.000000,-999.000000
33.835656,-999.000000,-999.000000
33.852493,-999.000000,-999.000000
33.865889,-999.000000,-999.000000
33.891251,-999.000000,-999.000000
33.905001,-999.000000,-999.000000
33.931657,-999.000000,-999.000000
33.955317,-999.000000,-999.000000
33.972616,-999.000000,-999.000000
33.987178,-999.000000,-999.000000
34.012588,-999.000000,-999.000000
34.025377,-999.000000,-999.000000
34.053693,-999.000000,-999.000000
34.072356,-999.000000,-999.000000
34.086045,-999.000000,-999.000000
34.113241,-999.000000,-999.000000
34.136611,-999.000000,-999.000000
34.145079,-999.000000,-999.000000
34.176027,-999.000000,-999.000000
34.186411,-999.000000,-999.000000
34.203237,-999.000000,-999.000000
34.234694,-999.000000,-999.000000
34.252119,-999.000000,-999.000000
34.265329,-999.000000,-999.000000
34.293704,-999.000000,-999.000000
34.314050,-999.000000,-999.000000
34.333802,-999.000000,-999.000000
34.343061,-999.000000,-999.000000
34.364880,-999.000000,-999.000000
34.385002,-999.000000,-999.000000
34.411625,-999.000000,-999.000000
34.432194,-999.000000,-999.000000
34.451330,-999.000000,-999.000000
34.464855,-999.000000,-999.000000
34.494562,-999.000000,-999.000000
34.515190,-999.000000,-999.000000
34.526025,-999.000000,-999.000000
34.546027,-999.000000,-999.000000
34.574680,-999.000000,-999.000000
34.591819,-999.000000,-999.000000
34.612508,-999.000000,-999.000000
34.634082,-999.000000,-999.000000
34.654195,-999.000000,-999.000000
34.672488,-999.000000,-999.000000
34.691797,-999.000000,-999.000000
34.706301,-999.000000,-999.000000
34.731558,-999.000000,-999.000000
34.745865,-999.000000,-999.000000
34.771930,-999.000000,-999.000000
34.792225,-999.000000,-999.000000
34.813930,-999.000000,-999.000000
34.834954,-999.000000,-999.000000
34.846267,-999.000000,-999.000000
34.872359,-999.000000,-999.000000
34.891764,-999.000000,-999.000000
34.905201,-999.000000,-999.000000
34.924000,-999.000000,-999.000000
34.951746,-999.000000,-999.000000
34.965245,-999.000000,-999.000000
34.986749,-999.000000,-999.000000
35.013155,-999.000000,-999.000000
35.035548,-999.000000,-999.000000
35.045973,-999.000000,-999.000000
35.073930,-999.000000,-999.000000
35.094203,-999.000000,-999.000000
35.113572,-999.000000,-999.000000
35.132974,-999.000000,-999.000000
35.153337,-999.000000,-999.000000
35.171887,-999.000000,-999.000000
35.186484,-999.000000,-999.000000
35.204366,-999.000000,-999.000000
35.235187,-999.000000,-999.000000
35.253205,-999.000000,-999.000000
35.273625,-999.000000,-999.000000
35.292215,-999.000000,-999.000000
35.305352,-999.000000,-999.000000
35.335061,-999.000000,-999.000000
35.346302,-999.000000,-999.000000
35.364560,-999.000000,-999.000000
35.391693,-999.000000,-999.000000
35.404604,-999.000000,-999.000000
35.425303,-999.000000,-999.000000
35.454628,-999.000000,-999.000000
35.472543,-999.000000,-999.000000
35.494976,-999.000000,-999.000000
35.505211,-999.000000,-999.000000
35.534548,-999.000000,-999.000000
35.544938,-999.000000,-999.000000
35.572877,-999.000000,-999.000000
35.593232,-999.000000,-999.000000
35.615192,-999.000000,-999.000000
35.625848,-999.000000,-999.000000
35.652829,-999.000000,-999.000000
35.673541,-999.000000,-999.000000
35.693182,-999.000000,-999.000000
35.716497,-999.000000,-999.000000
35.731438,-999.000000,-999.000000
35.753734,-999.000000,-999.000000
35.774861,-999.000000,-999.000000
35.792962,-999.000000,-999.000000
35.814882,-999.000000,-999.000000
35.823903,-999.000000,-999.000000
35.845137,-999.000000,-999.000000
35.864958,-999.000000,-999.000000
35.884970,-999.000000,-999.000000
35.904876,-999.000000,-999.000000
35.924376,-999.000000,-999.000000
35.945805,-999.000000,-999.000000
35.971607,-999.000000,-999.000000
35.986451,-999.000000,-999.000000
36.004681,-999.000000,-999.000000
36.023509,-999.000000,-999.000000
36.055280,-999.000000,-999.000000
36.066053,-999.000000,-999.000000
36.084029,-999.000000,-999.000000
36.105079,-999.000000,-999.000000
36.134200,-999.000000,-999.000000
36.143070,-999.000000,-999.000000
36.164447,-999.000000,-999.000000
36.193827,-999.000000,-999.000000
36.212065,-999.000000,-999.000000
36.234094,-999.000000,-999.000000
36.252743,-999.000000,-999.000000
36.272868,-999.000000,-999.000000
36.291506,-999.000000,-999.000000
36.306845,-999.000000,-999.000000
36.324716,-999.000000,-999.000000
36.344971,-999.000000,-999.000000
36.374672,-999.000000,-999.000000
36.394400,-999.000000,-999.000000
36.411300,-999.000000,-999.000000
36.425745,-999.000000,-999.000000
36.444452,-999.000000,-999.000000
36.465686,-999.000000,-999.000000
